client_id,contact_date,duration,campaign,pdays,previous,poutcome,subscribed
CUST_007980,2010-06-02,51,4,,0,,0
CUST_007981,2010-06-02,41,5,,0,,0
CUST_007982,2010-06-02,88,4,,0,,0
CUST_007983,2010-06-02,372,2,,0,,0
CUST_007984,2010-06-02,360,2,,0,,0
CUST_007985,2010-06-02,63,1,,0,,0
CUST_007986,2010-06-02,550,3,,0,,0
CUST_007987,2010-06-02,133,1,,0,,0
CUST_007988,2010-06-02,68,1,,0,,0
CUST_007989,2010-06-02,175,2,,0,,0
CUST_007990,2010-06-02,202,1,,0,,0
CUST_007991,2010-06-02,192,8,,0,,0
CUST_007992,2010-06-02,484,1,,0,,0
CUST_007993,2010-06-02,145,1,,0,,0
CUST_007994,2010-06-02,230,2,,0,,0
CUST_007995,2010-06-02,338,2,,0,,0
CUST_007996,2010-06-02,65,1,,0,,0
CUST_007997,2010-06-02,205,3,,0,,0
CUST_007998,2010-06-02,92,2,,0,,0
CUST_007999,2010-06-02,268,1,,0,,0
CUST_008000,2010-06-02,185,2,,0,,0
CUST_008001,2010-06-02,65,1,,0,,0
CUST_008002,2010-06-02,163,1,,0,,0
CUST_008003,2010-06-02,362,1,,0,,0
CUST_008004,2010-06-02,367,3,,0,,0
CUST_008005,2010-06-02,230,3,,0,,0
CUST_008006,2010-06-02,26,1,,0,,0
CUST_008007,2010-06-02,63,2,,0,,0
CUST_008008,2010-06-02,493,1,,0,,0
CUST_008009,2010-06-02,113,3,,0,,0
CUST_008010,2010-06-02,21,1,,0,,0
CUST_008011,2010-06-02,215,1,,0,,0
CUST_008012,2010-06-02,1075,2,,0,,0
CUST_008013,2010-06-02,21,1,,0,,0
CUST_008014,2010-06-02,171,1,,0,,0
CUST_008015,2010-06-02,526,2,,0,,1
CUST_008016,2010-06-02,245,1,,0,,0
CUST_008017,2010-06-02,107,2,,0,,0
CUST_008018,2010-06-02,394,1,,0,,1
CUST_008019,2010-06-02,161,2,,0,,0
CUST_008020,2010-06-02,517,2,,0,,0
CUST_008021,2010-06-02,258,1,,0,,0
CUST_008022,2010-06-02,659,2,,0,,1
CUST_008023,2010-06-02,40,1,,0,,0
CUST_008024,2010-06-02,527,1,,0,,0
CUST_008025,2010-06-02,651,1,,0,,0
CUST_008026,2010-06-02,129,1,,0,,0
CUST_008027,2010-06-02,409,2,,0,,0
CUST_008028,2010-06-02,144,2,,0,,0
CUST_008029,2010-06-02,97,4,,0,,0
CUST_008030,2010-06-02,101,1,,0,,0
CUST_008031,2010-06-02,67,2,,0,,0
CUST_008032,2010-06-02,64,1,,0,,0
CUST_008033,2010-06-02,143,1,,0,,0
CUST_008034,2010-06-02,70,1,,0,,0
CUST_008035,2010-06-02,1036,1,,0,,1
CUST_008036,2010-06-02,384,1,,0,,0
CUST_008037,2010-06-02,172,2,,0,,0
CUST_008038,2010-06-02,105,3,,0,,0
CUST_008039,2010-06-02,26,1,,0,,0
CUST_008040,2010-06-02,364,13,,0,,0
CUST_008041,2010-06-02,227,1,,0,,0
CUST_008042,2010-06-02,151,3,,0,,0
CUST_008043,2010-06-02,464,1,,0,,0
CUST_008044,2010-06-02,319,5,,0,,0
CUST_008045,2010-06-02,68,21,,0,,0
CUST_008046,2010-06-02,464,1,,0,,0
CUST_008047,2010-06-02,389,1,,0,,0
CUST_008048,2010-06-02,185,1,,0,,0
CUST_008049,2010-06-02,128,3,,0,,0
CUST_008050,2010-06-02,88,2,,0,,0
CUST_008051,2010-06-02,123,1,,0,,0
CUST_008052,2010-06-02,266,2,,0,,0
CUST_008053,2010-06-02,466,1,,0,,0
CUST_008054,2010-06-02,80,1,,0,,0
CUST_008055,2010-06-02,490,1,,0,,0
CUST_008056,2010-06-02,232,1,,0,,0
CUST_008057,2010-06-02,61,2,,0,,0
CUST_008058,2010-06-02,537,5,,0,,0
CUST_008059,2010-06-02,231,1,,0,,0
CUST_008060,2010-06-02,197,1,,0,,0
CUST_008061,2010-06-02,464,2,,0,,0
CUST_008062,2010-06-02,281,1,,0,,0
CUST_008063,2010-06-02,447,2,,0,,0
CUST_008064,2010-06-02,164,1,,0,,0
CUST_008065,2010-06-02,184,1,,0,,0
CUST_008066,2010-06-02,127,1,,0,,0
CUST_008067,2010-06-02,42,1,,0,,0
CUST_008068,2010-06-02,132,6,,0,,0
CUST_008069,2010-06-02,579,2,,0,,0
CUST_008070,2010-06-02,535,4,,0,,0
CUST_008071,2010-06-02,180,1,,0,,0
CUST_008072,2010-06-02,159,1,,0,,0
CUST_008073,2010-06-02,66,6,,0,,0
CUST_008074,2010-06-02,239,1,,0,,0
CUST_008075,2010-06-02,95,1,,0,,0
CUST_008076,2010-06-02,156,1,,0,,0
CUST_008077,2010-06-02,89,1,,0,,0
CUST_008078,2010-06-02,74,1,,0,,0
CUST_008079,2010-06-02,174,1,,0,,0
CUST_008080,2010-06-02,156,1,,0,,0
CUST_008081,2010-06-02,59,3,,0,,0
CUST_008082,2010-06-02,193,4,,0,,0
CUST_008083,2010-06-02,815,1,,0,,1
CUST_008084,2010-06-02,215,1,,0,,0
CUST_008085,2010-06-02,563,1,,0,,1
CUST_008086,2010-06-02,273,1,,0,,0
CUST_008087,2010-06-02,258,1,,0,,0
CUST_008088,2010-06-02,329,1,,0,,0
CUST_008089,2010-06-02,34,1,,0,,0
CUST_008090,2010-06-02,223,1,,0,,0
CUST_008091,2010-06-02,76,1,,0,,0
CUST_008092,2010-06-02,920,2,,0,,0
CUST_008093,2010-06-02,152,2,,0,,0
CUST_008094,2010-06-02,130,1,,0,,0
CUST_008095,2010-06-02,21,1,,0,,0
CUST_008096,2010-06-02,118,1,,0,,0
CUST_008097,2010-06-02,369,2,,0,,0
CUST_008098,2010-06-02,122,1,,0,,0
CUST_008099,2010-06-02,445,1,,0,,0
CUST_008100,2010-06-02,425,2,,0,,0
CUST_008101,2010-06-02,142,4,,0,,0
CUST_008102,2010-06-02,317,6,,0,,0
CUST_008103,2010-06-02,184,1,,0,,0
CUST_008104,2010-06-02,354,1,,0,,0
CUST_008105,2010-06-02,82,3,,0,,0
CUST_008106,2010-06-02,105,3,,0,,0
CUST_008107,2010-06-02,83,1,,0,,0
CUST_008108,2010-06-02,209,2,,0,,0
CUST_008109,2010-06-02,53,2,,0,,0
CUST_008110,2010-06-02,381,2,,0,,0
CUST_008111,2010-06-02,210,2,,0,,0
CUST_008112,2010-06-02,278,1,,0,,0
CUST_008113,2010-06-02,193,2,,0,,0
CUST_008114,2010-06-02,183,3,,0,,0
CUST_008115,2010-06-02,389,1,,0,,0
CUST_008116,2010-06-02,69,1,,0,,0
CUST_008117,2010-06-02,24,1,,0,,0
CUST_008118,2010-06-02,143,2,,0,,0
CUST_008119,2010-06-02,68,1,,0,,0
CUST_008120,2010-06-02,183,5,,0,,0
CUST_008121,2010-06-02,49,1,,0,,0
CUST_008122,2010-06-02,148,2,,0,,0
CUST_008123,2010-06-02,54,4,,0,,0
CUST_008124,2010-06-02,98,1,,0,,0
CUST_008125,2010-06-02,45,1,,0,,0
CUST_008126,2010-06-02,121,4,,0,,0
CUST_008127,2010-06-02,377,1,,0,,0
CUST_008128,2010-06-02,180,1,,0,,0
CUST_008129,2010-06-02,283,5,,0,,0
CUST_008130,2010-06-02,312,1,,0,,0
CUST_008131,2010-06-02,147,1,,0,,0
CUST_008132,2010-06-02,169,1,,0,,0
CUST_008133,2010-06-02,178,4,,0,,0
CUST_008134,2010-06-02,154,2,,0,,0
CUST_008135,2010-06-02,326,3,,0,,0
CUST_008136,2010-06-02,362,2,,0,,0
CUST_008137,2010-06-02,162,3,,0,,0
CUST_008138,2010-06-02,72,3,,0,,0
CUST_008139,2010-06-02,121,4,,0,,0
CUST_008140,2010-06-02,1068,1,,0,,1
CUST_008141,2010-06-02,599,2,,0,,0
CUST_008142,2010-06-02,101,2,,0,,0
CUST_008143,2010-06-02,163,2,,0,,0
CUST_008144,2010-06-02,306,4,,0,,0
CUST_008145,2010-06-02,313,2,,0,,0
CUST_008146,2010-06-02,91,2,,0,,0
CUST_008147,2010-06-02,94,4,,0,,0
CUST_008148,2010-06-02,658,2,,0,,0
CUST_008149,2010-06-02,250,2,,0,,0
CUST_008150,2010-06-02,193,5,,0,,0
CUST_008151,2010-06-02,493,3,,0,,0
CUST_008152,2010-06-02,562,3,,0,,0
CUST_008153,2010-06-02,490,12,,0,,0
CUST_008154,2010-06-02,140,4,,0,,0
CUST_008155,2010-06-02,302,1,,0,,0
CUST_008156,2010-06-02,46,2,,0,,0
CUST_008157,2010-06-02,149,8,,0,,0
CUST_008158,2010-06-02,88,1,,0,,0
CUST_008159,2010-06-02,118,3,,0,,0
CUST_008160,2010-06-02,426,3,,0,,0
CUST_008161,2010-06-02,230,3,,0,,1
CUST_008162,2010-06-02,277,2,,0,,0
CUST_008163,2010-06-02,169,1,,0,,0
CUST_008164,2010-06-02,123,4,,0,,0
CUST_008165,2010-06-02,169,1,,0,,0
CUST_008166,2010-06-02,102,2,,0,,0
CUST_008167,2010-06-02,214,2,,0,,0
CUST_008168,2010-06-02,572,4,,0,,0
CUST_008169,2010-06-02,147,1,,0,,0
CUST_008170,2010-06-02,124,3,,0,,0
CUST_008171,2010-06-02,105,11,,0,,0
CUST_008172,2010-06-02,171,2,,0,,0
CUST_008173,2010-06-02,50,2,,0,,0
CUST_008174,2010-06-02,31,3,,0,,0
CUST_008175,2010-06-02,266,2,,0,,0
CUST_008176,2010-06-02,163,2,,0,,0
CUST_008177,2010-06-02,304,2,,0,,0
CUST_008178,2010-06-02,469,2,,0,,0
CUST_008179,2010-06-02,45,3,,0,,0
CUST_008180,2010-06-02,249,2,,0,,0
CUST_008181,2010-06-02,85,8,,0,,0
CUST_008182,2010-06-02,758,3,,0,,0
CUST_008183,2010-06-02,466,2,,0,,0
CUST_008184,2010-06-02,200,2,,0,,0
CUST_008185,2010-06-02,966,3,,0,,0
CUST_008186,2010-06-02,430,2,,0,,0
CUST_008187,2010-06-02,747,2,,0,,1
CUST_008188,2010-06-02,147,1,,0,,0
CUST_008189,2010-06-02,131,2,,0,,0
CUST_008190,2010-06-02,541,1,,0,,0
CUST_008191,2010-06-02,281,4,,0,,0
CUST_008192,2010-06-02,339,7,,0,,0
CUST_008193,2010-06-02,158,1,,0,,0
CUST_008194,2010-06-02,201,3,,0,,0
CUST_008195,2010-06-02,56,3,,0,,0
CUST_008196,2010-06-02,231,8,,0,,0
CUST_008197,2010-06-02,91,3,,0,,0
CUST_008198,2010-06-02,146,4,,0,,0
CUST_008199,2010-06-02,187,9,,0,,0
CUST_008200,2010-06-02,269,3,,0,,0
CUST_008201,2010-06-02,87,3,,0,,0
CUST_008202,2010-06-02,221,2,,0,,0
CUST_008203,2010-06-02,347,2,,0,,0
CUST_008204,2010-06-02,255,3,,0,,0
CUST_008205,2010-06-02,71,4,,0,,0
CUST_008206,2010-06-02,184,3,,0,,0
CUST_008207,2010-06-02,276,2,,0,,0
CUST_008208,2010-06-02,41,5,,0,,0
CUST_008209,2010-06-02,145,2,,0,,0
CUST_008210,2010-06-02,424,2,,0,,0
CUST_008211,2010-06-02,612,2,,0,,0
CUST_008212,2010-06-02,282,7,,0,,0
CUST_008213,2010-06-02,159,6,,0,,0
CUST_008214,2010-06-02,671,5,,0,,1
CUST_008215,2010-06-02,76,2,,0,,0
CUST_008216,2010-06-02,117,2,,0,,0
CUST_008217,2010-06-02,60,9,,0,,0
CUST_008218,2010-06-02,252,4,,0,,0
CUST_008219,2010-06-02,555,5,,0,,1
CUST_008220,2010-06-02,200,3,,0,,0
CUST_008221,2010-06-02,350,1,,0,,0
CUST_008222,2010-06-02,157,3,,0,,0
CUST_008223,2010-06-02,87,4,,0,,0
CUST_008224,2010-06-02,312,2,,0,,0
CUST_008225,2010-06-02,222,2,,0,,0
CUST_008226,2010-06-02,218,2,,0,,0
CUST_008227,2010-06-02,548,8,,0,,0
CUST_008228,2010-06-02,176,4,,0,,0
CUST_008229,2010-06-02,335,2,,0,,0
CUST_008230,2010-06-02,142,2,,0,,0
CUST_008231,2010-06-02,267,1,,0,,0
CUST_008232,2010-06-02,86,1,,0,,0
CUST_008233,2010-06-02,129,4,,0,,0
CUST_008234,2010-06-02,322,5,,0,,0
CUST_008235,2010-06-02,111,3,,0,,0
CUST_008236,2010-06-02,136,1,,0,,0
CUST_008237,2010-06-02,108,1,,0,,0
CUST_008238,2010-06-02,71,1,,0,,0
CUST_008239,2010-06-02,29,32,,0,,0
CUST_008240,2010-06-02,150,5,,0,,0
CUST_008241,2010-06-02,252,5,,0,,0
CUST_008242,2010-06-02,518,1,,0,,0
CUST_008243,2010-06-02,42,1,,0,,0
CUST_008244,2010-06-02,140,3,,0,,0
CUST_008245,2010-06-02,144,2,,0,,0
CUST_008246,2010-06-02,303,2,,0,,0
CUST_008247,2010-06-02,171,1,,0,,0
CUST_008248,2010-06-02,132,5,,0,,0
CUST_008249,2010-06-02,288,1,,0,,0
CUST_008250,2010-06-02,73,3,,0,,0
CUST_008251,2010-06-02,230,4,,0,,0
CUST_008252,2010-06-02,82,1,,0,,0
CUST_008253,2010-06-02,626,1,,0,,0
CUST_008254,2010-06-02,345,3,,0,,0
CUST_008255,2010-06-02,75,5,,0,,0
CUST_008256,2010-06-02,214,2,,0,,0
CUST_008257,2010-06-02,479,3,,0,,0
CUST_008258,2010-06-02,156,5,,0,,0
CUST_008259,2010-06-02,80,3,,0,,0
CUST_008260,2010-06-02,204,5,,0,,0
CUST_008261,2010-06-02,360,3,,0,,0
CUST_008262,2010-06-02,126,1,,0,,0
CUST_008263,2010-06-02,267,10,,0,,0
CUST_008264,2010-06-02,290,1,,0,,0
CUST_008265,2010-06-02,136,4,,0,,0
CUST_008266,2010-06-02,56,8,,0,,0
CUST_008267,2010-06-02,32,2,,0,,0
CUST_008268,2010-06-02,777,4,,0,,1
CUST_008269,2010-06-02,826,4,,0,,0
CUST_008270,2010-06-02,91,1,,0,,0
CUST_008271,2010-06-02,198,1,,0,,0
CUST_008272,2010-06-02,164,2,,0,,0
CUST_008273,2010-06-02,98,4,,0,,0
CUST_008274,2010-06-02,53,1,,0,,0
CUST_008275,2010-06-02,349,4,,0,,0
CUST_008276,2010-06-02,178,1,,0,,0
CUST_008277,2010-06-02,532,2,,0,,0
CUST_008278,2010-06-02,120,2,,0,,0
CUST_008279,2010-06-02,164,4,,0,,0
CUST_008280,2010-06-02,375,1,,0,,0
CUST_008281,2010-06-02,20,21,,0,,0
CUST_008282,2010-06-02,392,3,,0,,0
CUST_008283,2010-06-02,213,2,,0,,0
CUST_008284,2010-06-02,18,1,,0,,0
CUST_008285,2010-06-02,393,3,,0,,0
CUST_008286,2010-06-02,746,2,,0,,0
CUST_008287,2010-06-02,351,6,,0,,0
CUST_008288,2010-06-02,142,3,,0,,0
CUST_008289,2010-06-02,316,1,,0,,0
CUST_008290,2010-06-02,229,8,,0,,0
CUST_008291,2010-06-02,261,8,,0,,0
CUST_008292,2010-06-02,289,2,,0,,0
CUST_008293,2010-06-02,74,3,,0,,0
CUST_008294,2010-06-02,227,15,,0,,0
CUST_008295,2010-06-02,115,2,,0,,0
CUST_008296,2010-06-02,178,2,,0,,0
CUST_008297,2010-06-02,154,2,,0,,0
CUST_008298,2010-06-02,100,4,,0,,0
CUST_008299,2010-06-02,61,7,,0,,0
CUST_008300,2010-06-02,754,2,,0,,0
CUST_008301,2010-06-02,55,25,,0,,0
CUST_008302,2010-06-02,130,2,,0,,0
CUST_008303,2010-06-02,509,2,,0,,0
CUST_008304,2010-06-02,181,16,,0,,0
CUST_008305,2010-06-02,239,4,,0,,0
CUST_008306,2010-06-02,468,8,,0,,0
CUST_008307,2010-06-02,358,3,,0,,0
CUST_008308,2010-06-02,442,11,,0,,0
CUST_008309,2010-06-02,1576,3,,0,,0
CUST_008310,2010-06-02,83,6,,0,,0
CUST_008311,2010-06-02,134,3,,0,,0
CUST_008312,2010-06-02,28,8,,0,,0
CUST_008313,2010-06-02,92,5,,0,,0
CUST_008314,2010-06-02,73,5,,0,,0
CUST_008315,2010-06-02,217,4,,0,,0
CUST_008316,2010-06-02,134,8,,0,,0
CUST_008317,2010-06-02,111,4,,0,,0
CUST_008318,2010-06-02,222,2,,0,,0
CUST_008319,2010-06-02,75,4,,0,,0
CUST_008320,2010-06-02,179,7,,0,,0
CUST_008321,2010-06-02,110,3,,0,,0
CUST_008322,2010-06-02,58,4,,0,,0
CUST_008323,2010-06-02,548,2,,0,,0
CUST_008324,2010-06-02,16,13,,0,,0
CUST_008325,2010-06-02,213,3,,0,,0
CUST_008326,2010-06-02,402,9,,0,,0
CUST_008327,2010-06-02,312,3,,0,,0
CUST_008328,2010-06-02,280,2,,0,,0
CUST_008329,2010-06-02,689,3,,0,,0
CUST_008330,2010-06-02,253,7,,0,,0
CUST_008331,2010-06-02,184,5,,0,,0
CUST_008332,2010-06-02,43,15,,0,,0
CUST_008333,2010-06-02,310,3,,0,,0
CUST_008334,2010-06-02,90,4,,0,,0
CUST_008335,2010-06-02,194,4,,0,,0
CUST_008336,2010-06-02,984,4,,0,,0
CUST_008337,2010-06-02,85,4,,0,,0
CUST_008338,2010-06-02,153,9,,0,,0
CUST_008339,2010-06-02,59,4,,0,,0
CUST_008340,2010-06-02,20,8,,0,,0
CUST_008341,2010-06-02,605,6,,0,,1
CUST_008342,2010-06-02,180,3,,0,,0
CUST_008343,2010-06-02,94,16,,0,,0
CUST_008344,2010-06-02,232,3,,0,,0
CUST_008345,2010-06-02,707,14,,0,,1
CUST_008346,2010-06-02,432,4,,0,,1
CUST_008347,2010-06-03,152,6,,0,,0
CUST_008348,2010-06-03,104,7,,0,,0
CUST_008349,2010-06-03,154,5,,0,,0
CUST_008350,2010-06-03,70,10,,0,,0
CUST_008351,2010-06-03,48,2,,0,,0
CUST_008352,2010-06-03,182,5,,0,,0
CUST_008353,2010-06-03,150,3,,0,,0
CUST_008354,2010-06-03,209,2,,0,,0
CUST_008355,2010-06-03,86,5,,0,,0
CUST_008356,2010-06-03,67,10,,0,,0
CUST_008357,2010-06-03,197,5,,0,,0
CUST_008358,2010-06-03,87,1,,0,,0
CUST_008359,2010-06-03,75,4,,0,,0
CUST_008360,2010-06-03,450,3,,0,,0
CUST_008361,2010-06-03,216,1,,0,,0
CUST_008362,2010-06-03,174,1,,0,,0
CUST_008363,2010-06-03,180,1,,0,,0
CUST_008364,2010-06-03,20,8,,0,,0
CUST_008365,2010-06-03,179,1,,0,,0
CUST_008366,2010-06-03,73,1,,0,,0
CUST_008367,2010-06-03,55,1,,0,,0
CUST_008368,2010-06-03,222,1,,0,,0
CUST_008369,2010-06-03,267,1,,0,,0
CUST_008370,2010-06-03,69,2,,0,,0
CUST_008371,2010-06-03,186,1,,0,,0
CUST_008372,2010-06-03,63,1,,0,,0
CUST_008373,2010-06-03,166,1,,0,,0
CUST_008374,2010-06-03,332,3,,0,,0
CUST_008375,2010-06-03,542,1,,0,,0
CUST_008376,2010-06-03,301,1,,0,,0
CUST_008377,2010-06-03,207,1,,0,,0
CUST_008378,2010-06-03,115,3,,0,,0
CUST_008379,2010-06-03,159,1,,0,,0
CUST_008380,2010-06-03,117,1,,0,,0
CUST_008381,2010-06-03,159,4,,0,,0
CUST_008382,2010-06-03,238,2,,0,,0
CUST_008383,2010-06-03,161,1,,0,,0
CUST_008384,2010-06-03,1173,3,,0,,1
CUST_008385,2010-06-03,206,1,,0,,0
CUST_008386,2010-06-03,438,1,,0,,0
CUST_008387,2010-06-03,250,1,,0,,0
CUST_008388,2010-06-03,46,1,,0,,0
CUST_008389,2010-06-03,147,2,,0,,0
CUST_008390,2010-06-03,275,1,,0,,0
CUST_008391,2010-06-03,26,7,,0,,0
CUST_008392,2010-06-03,202,1,,0,,0
CUST_008393,2010-06-03,963,2,,0,,1
CUST_008394,2010-06-03,50,4,,0,,0
CUST_008395,2010-06-03,236,2,,0,,0
CUST_008396,2010-06-03,272,1,,0,,0
CUST_008397,2010-06-03,112,1,,0,,0
CUST_008398,2010-06-03,384,5,,0,,0
CUST_008399,2010-06-03,361,1,,0,,0
CUST_008400,2010-06-03,49,1,,0,,0
CUST_008401,2010-06-03,953,1,,0,,0
CUST_008402,2010-06-03,148,2,,0,,0
CUST_008403,2010-06-03,233,1,,0,,0
CUST_008404,2010-06-03,409,1,,0,,0
CUST_008405,2010-06-03,194,1,,0,,0
CUST_008406,2010-06-03,538,2,,0,,0
CUST_008407,2010-06-03,103,1,,0,,0
CUST_008408,2010-06-03,579,1,,0,,0
CUST_008409,2010-06-03,183,4,,0,,0
CUST_008410,2010-06-03,117,1,,0,,0
CUST_008411,2010-06-03,210,1,,0,,0
CUST_008412,2010-06-03,175,1,,0,,0
CUST_008413,2010-06-03,186,1,,0,,0
CUST_008414,2010-06-03,23,1,,0,,0
CUST_008415,2010-06-03,268,1,,0,,0
CUST_008416,2010-06-03,68,1,,0,,0
CUST_008417,2010-06-03,157,1,,0,,0
CUST_008418,2010-06-03,132,1,,0,,0
CUST_008419,2010-06-03,43,1,,0,,0
CUST_008420,2010-06-03,363,1,,0,,0
CUST_008421,2010-06-03,517,1,,0,,0
CUST_008422,2010-06-03,315,1,,0,,0
CUST_008423,2010-06-03,143,1,,0,,0
CUST_008424,2010-06-03,73,1,,0,,0
CUST_008425,2010-06-03,45,1,,0,,0
CUST_008426,2010-06-03,447,1,,0,,0
CUST_008427,2010-06-03,342,3,,0,,0
CUST_008428,2010-06-03,119,2,,0,,0
CUST_008429,2010-06-03,150,1,,0,,0
CUST_008430,2010-06-03,110,1,,0,,0
CUST_008431,2010-06-03,166,1,,0,,0
CUST_008432,2010-06-03,65,13,,0,,0
CUST_008433,2010-06-03,404,13,,0,,0
CUST_008434,2010-06-03,280,1,,0,,0
CUST_008435,2010-06-03,157,1,,0,,0
CUST_008436,2010-06-03,170,3,,0,,0
CUST_008437,2010-06-03,80,1,,0,,0
CUST_008438,2010-06-03,34,1,,0,,0
CUST_008439,2010-06-03,258,1,,0,,0
CUST_008440,2010-06-03,291,1,,0,,0
CUST_008441,2010-06-03,126,4,,0,,0
CUST_008442,2010-06-03,88,2,,0,,0
CUST_008443,2010-06-03,941,3,,0,,1
CUST_008444,2010-06-03,349,2,,0,,0
CUST_008445,2010-06-03,170,1,,0,,0
CUST_008446,2010-06-03,102,1,,0,,0
CUST_008447,2010-06-03,131,1,,0,,0
CUST_008448,2010-06-03,384,1,,0,,0
CUST_008449,2010-06-03,440,1,,0,,0
CUST_008450,2010-06-03,143,1,,0,,0
CUST_008451,2010-06-03,284,1,,0,,0
CUST_008452,2010-06-03,290,1,,0,,0
CUST_008453,2010-06-03,161,3,,0,,0
CUST_008454,2010-06-03,247,13,,0,,0
CUST_008455,2010-06-03,123,4,,0,,0
CUST_008456,2010-06-03,771,1,,0,,0
CUST_008457,2010-06-03,103,2,,0,,0
CUST_008458,2010-06-03,132,5,,0,,0
CUST_008459,2010-06-03,235,1,,0,,0
CUST_008460,2010-06-03,1025,7,,0,,1
CUST_008461,2010-06-03,45,2,,0,,0
CUST_008462,2010-06-03,21,3,,0,,0
CUST_008463,2010-06-03,243,3,,0,,0
CUST_008464,2010-06-03,131,5,,0,,0
CUST_008465,2010-06-03,316,1,,0,,0
CUST_008466,2010-06-03,192,2,,0,,0
CUST_008467,2010-06-03,145,1,,0,,0
CUST_008468,2010-06-03,288,2,,0,,0
CUST_008469,2010-06-03,23,1,,0,,0
CUST_008470,2010-06-03,569,2,,0,,0
CUST_008471,2010-06-03,23,1,,0,,0
CUST_008472,2010-06-03,379,2,,0,,0
CUST_008473,2010-06-03,406,3,,0,,0
CUST_008474,2010-06-03,106,6,,0,,0
CUST_008475,2010-06-03,393,3,,0,,0
CUST_008476,2010-06-03,116,1,,0,,0
CUST_008477,2010-06-03,25,1,,0,,0
CUST_008478,2010-06-03,118,2,,0,,0
CUST_008479,2010-06-03,75,1,,0,,0
CUST_008480,2010-06-03,54,1,,0,,0
CUST_008481,2010-06-03,235,1,,0,,0
CUST_008482,2010-06-03,404,4,,0,,0
CUST_008483,2010-06-03,126,1,,0,,0
CUST_008484,2010-06-03,102,1,,0,,0
CUST_008485,2010-06-03,227,1,,0,,0
CUST_008486,2010-06-03,123,5,,0,,0
CUST_008487,2010-06-03,135,1,,0,,0
CUST_008488,2010-06-03,100,3,,0,,0
CUST_008489,2010-06-03,303,1,,0,,0
CUST_008490,2010-06-03,732,2,,0,,1
CUST_008491,2010-06-03,366,1,,0,,0
CUST_008492,2010-06-03,228,1,,0,,0
CUST_008493,2010-06-03,14,1,,0,,0
CUST_008494,2010-06-03,193,1,,0,,0
CUST_008495,2010-06-03,409,1,,0,,0
CUST_008496,2010-06-03,220,2,,0,,0
CUST_008497,2010-06-03,32,3,,0,,0
CUST_008498,2010-06-03,231,2,,0,,0
CUST_008499,2010-06-03,242,2,,0,,0
CUST_008500,2010-06-03,310,4,,0,,0
CUST_008501,2010-06-03,216,2,,0,,0
CUST_008502,2010-06-03,119,4,,0,,0
CUST_008503,2010-06-03,495,3,,0,,0
CUST_008504,2010-06-03,128,6,,0,,0
CUST_008505,2010-06-03,185,1,,0,,0
CUST_008506,2010-06-03,722,2,,0,,0
CUST_008507,2010-06-03,240,5,,0,,0
CUST_008508,2010-06-03,455,1,,0,,0
CUST_008509,2010-06-03,138,2,,0,,0
CUST_008510,2010-06-03,361,3,,0,,0
CUST_008511,2010-06-03,418,2,,0,,0
CUST_008512,2010-06-03,208,1,,0,,0
CUST_008513,2010-06-03,177,26,,0,,0
CUST_008514,2010-06-03,84,15,,0,,0
CUST_008515,2010-06-03,435,3,,0,,0
CUST_008516,2010-06-03,120,2,,0,,0
CUST_008517,2010-06-03,825,1,,0,,0
CUST_008518,2010-06-03,51,2,,0,,0
CUST_008519,2010-06-03,238,6,,0,,0
CUST_008520,2010-06-03,259,1,,0,,0
CUST_008521,2010-06-03,237,2,,0,,0
CUST_008522,2010-06-03,110,2,,0,,0
CUST_008523,2010-06-03,1045,3,,0,,1
CUST_008524,2010-06-03,188,5,,0,,0
CUST_008525,2010-06-03,231,12,,0,,0
CUST_008526,2010-06-03,27,6,,0,,0
CUST_008527,2010-06-03,170,1,,0,,0
CUST_008528,2010-06-03,615,1,,0,,0
CUST_008529,2010-06-03,676,5,,0,,0
CUST_008530,2010-06-03,192,4,,0,,0
CUST_008531,2010-06-03,258,2,,0,,0
CUST_008532,2010-06-03,85,1,,0,,0
CUST_008533,2010-06-03,860,1,,0,,0
CUST_008534,2010-06-03,680,2,,0,,0
CUST_008535,2010-06-03,165,2,,0,,0
CUST_008536,2010-06-03,356,2,,0,,0
CUST_008537,2010-06-03,235,2,,0,,0
CUST_008538,2010-06-03,173,3,,0,,0
CUST_008539,2010-06-03,294,2,,0,,0
CUST_008540,2010-06-03,216,1,,0,,0
CUST_008541,2010-06-03,177,1,,0,,0
CUST_008542,2010-06-03,220,1,,0,,0
CUST_008543,2010-06-03,641,2,,0,,0
CUST_008544,2010-06-03,38,3,,0,,0
CUST_008545,2010-06-03,633,28,,0,,0
CUST_008546,2010-06-03,94,1,,0,,0
CUST_008547,2010-06-03,478,2,,0,,0
CUST_008548,2010-06-03,35,32,,0,,0
CUST_008549,2010-06-03,46,6,,0,,0
CUST_008550,2010-06-03,89,1,,0,,0
CUST_008551,2010-06-03,130,1,,0,,0
CUST_008552,2010-06-03,35,1,,0,,0
CUST_008553,2010-06-03,263,1,,0,,0
CUST_008554,2010-06-03,143,1,,0,,0
CUST_008555,2010-06-03,108,12,,0,,0
CUST_008556,2010-06-03,164,7,,0,,0
CUST_008557,2010-06-03,245,1,,0,,0
CUST_008558,2010-06-03,43,5,,0,,0
CUST_008559,2010-06-03,154,4,,0,,0
CUST_008560,2010-06-03,768,1,,0,,1
